url,name,brand,country,gender,rating,rating_count,year,notes_top,notes_middle,notes_base,accords,embedding_text
https://www.fragrantica.com/perfume/tiffany/tiffany-for-men-sport-12924.html,tiffany-for-men-sport,tiffany,USA,men,4.08,48,1998.0,"bergamot, citruses, fern, juniper, coriander","geranium, jasmine, pepper","sandalwood, vetiver, nutmeg, pepper","fresh spicy, aromatic, citrus, woody, warm spicy","tiffany-for-men-sport by tiffany. Accords: fresh spicy, aromatic, citrus, woody, warm spicy. Top notes: bergamot, citruses, fern, juniper, coriander. Middle notes: geranium, jasmine, pepper. Base notes: sandalwood, vetiver, nutmeg, pepper"
https://www.fragrantica.com/perfume/sisley/eau-du-soir-1002.html,eau-du-soir,sisley,France,women,4.08,5104,1990.0,"grapefruit, mandarin orange","oak moss, juniper, patchouli, pepper, iris, carnation, syringa, rose, french labdanum, jasmine, lily-of-the-valley, ylang-ylang","musk, amber","woody, fresh spicy, aromatic, earthy, mossy","eau-du-soir by sisley. Accords: woody, fresh spicy, aromatic, earthy, mossy. Top notes: grapefruit, mandarin orange. Middle notes: oak moss, juniper, patchouli, pepper, iris, carnation, syringa, rose, french labdanum, jasmine, lily-of-the-valley, ylang-ylang. Base notes: musk, amber"
https://www.fragrantica.com/perfume/revlon/scoundrel-14143.html,scoundrel,revlon,USA,women,4.08,65,1980.0,"aldehydes, marigold, artemisia, bergamot, pineapple, mint","tuberose, mimosa, hyacinth, jasmine, peach, rose, lily-of-the-valley, cyclamen","oak moss, cypress, raspberry, musk, virginia cedar","aromatic, floral, fresh spicy, sweet, white floral","scoundrel by revlon. Accords: aromatic, floral, fresh spicy, sweet, white floral. Top notes: aldehydes, marigold, artemisia, bergamot, pineapple, mint. Middle notes: tuberose, mimosa, hyacinth, jasmine, peach, rose, lily-of-the-valley, cyclamen. Base notes: oak moss, cypress, raspberry, musk, virginia cedar"
https://www.fragrantica.com/perfume/oriflame/delice-2342.html,delice,oriflame,Sweden,women,4.08,200,2003.0,"kiwi, apricot, melon, raspberry, plum, fig","freesia, lotus, rose","sea notes, white musk","fruity, floral, sweet, aquatic, ozonic","delice by oriflame. Accords: fruity, floral, sweet, aquatic, ozonic. Top notes: kiwi, apricot, melon, raspberry, plum, fig. Middle notes: freesia, lotus, rose. Base notes: sea notes, white musk"
https://www.fragrantica.com/perfume/oriflame/all-or-nothing-amplified-89380.html,all-or-nothing-amplified,oriflame,Sweden,women,4.08,38,2023.0,"fruity notes, mandarin orange, pink pepper","tuberose, ginger","vanilla, patchouli, amber","tuberose, fruity, white floral, warm spicy, sweet","all-or-nothing-amplified by oriflame. Accords: tuberose, fruity, white floral, warm spicy, sweet. Top notes: fruity notes, mandarin orange, pink pepper. Middle notes: tuberose, ginger. Base notes: vanilla, patchouli, amber"
https://www.fragrantica.com/perfume/oriflame/excite-17193.html,excite,oriflame,Sweden,men,4.08,294,2009.0,"bergamot, melon, wormwood, quince","tea, sea water, tarragon","musk, cedar, moss","aromatic, marine, citrus, fresh spicy, fresh","excite by oriflame. Accords: aromatic, marine, citrus, fresh spicy, fresh. Top notes: bergamot, melon, wormwood, quince. Middle notes: tea, sea water, tarragon. Base notes: musk, cedar, moss"
https://www.fragrantica.com/perfume/michael-kors/michael-2416.html,michael,michael-kors,USA,women,4.08,2449,2000.0,"freesia, chinese osmanthus, tamarind, incense","tuberose, arum lily, peony, iris, orris root","musk, cashmere wood, vetiver","white floral, tuberose, floral, musky, animalic","michael by michael-kors. Accords: white floral, tuberose, floral, musky, animalic. Top notes: freesia, chinese osmanthus, tamarind, incense. Middle notes: tuberose, arum lily, peony, iris, orris root. Base notes: musk, cashmere wood, vetiver"
https://www.fragrantica.com/perfume/hayari-parfums/only-for-him-24630.html,only-for-him,hayari-parfums,France,men,4.08,101,2014.0,"elemi resin, black pepper, bergamot, orange, grapefruit","patchouli, papyrus, green notes, jasmine, lily-of-the-valley","benzoin, amber, guaiac wood, cedar, musk, oakmoss, vetiver","woody, amber, citrus, fresh spicy, aromatic","only-for-him by hayari-parfums. Accords: woody, amber, citrus, fresh spicy, aromatic. Top notes: elemi resin, black pepper, bergamot, orange, grapefruit. Middle notes: patchouli, papyrus, green notes, jasmine, lily-of-the-valley. Base notes: benzoin, amber, guaiac wood, cedar, musk, oakmoss, vetiver"
https://www.fragrantica.com/perfume/frassai/victoria-70044.html,victoria,frassai,Argentina,women,4.08,80,2022.0,"litchi, petitgrain, litsea cubeba","tuberose, styrax, rose","agarwood (oud), olibanum, castoreum, patchouli","tuberose, white floral, amber, fruity, woody","victoria by frassai. Accords: tuberose, white floral, amber, fruity, woody. Top notes: litchi, petitgrain, litsea cubeba. Middle notes: tuberose, styrax, rose. Base notes: agarwood (oud), olibanum, castoreum, patchouli"
https://www.fragrantica.com/perfume/daniel-barros/tobacognac-40799.html,tobacognac,daniel-barros,Brazil,unisex,4.08,26,2016.0,"dried fruits, cognac, bergamot, cardamom","tobacco, hay, carnation, rose, heliotrope","oak, sandalwood, tonka bean, vanilla","woody, warm spicy, sweet, vanilla, tobacco","tobacognac by daniel-barros. Accords: woody, warm spicy, sweet, vanilla, tobacco. Top notes: dried fruits, cognac, bergamot, cardamom. Middle notes: tobacco, hay, carnation, rose, heliotrope. Base notes: oak, sandalwood, tonka bean, vanilla"
https://www.fragrantica.com/perfume/coty/gravity-32493.html,gravity,coty,USA,men,4.08,154,1992.0,"sage, lime, white pepper, mandarin orange","cloves, freesia","leather, vanilla, woodsy notes","citrus, warm spicy, leather, vanilla, fresh spicy","gravity by coty. Accords: citrus, warm spicy, leather, vanilla, fresh spicy. Top notes: sage, lime, white pepper, mandarin orange. Middle notes: cloves, freesia. Base notes: leather, vanilla, woodsy notes"
https://www.fragrantica.com/perfume/cerruti/l-essence-de-cerruti-5407.html,l-essence-de-cerruti,cerruti,Italy,men,4.08,356,2009.0,"bergamot, pepper","saffron, leather, woodsy notes","musk, cedar, amber","woody, leather, fresh spicy, warm spicy, citrus","l-essence-de-cerruti by cerruti. Accords: woody, leather, fresh spicy, warm spicy, citrus. Top notes: bergamot, pepper. Middle notes: saffron, leather, woodsy notes. Base notes: musk, cedar, amber"
https://www.fragrantica.com/perfume/adolfo-dominguez/agua-de-bambu-15943.html,agua-de-bambu,adolfo-dominguez,Spain,women,4.08,189,2011.0,"lotus, bamboo, yuzu","lotus, freesia, jasmine","musk, cedar","floral, woody, citrus, musky, aquatic","agua-de-bambu by adolfo-dominguez. Accords: floral, woody, citrus, musky, aquatic. Top notes: lotus, bamboo, yuzu. Middle notes: lotus, freesia, jasmine. Base notes: musk, cedar"
https://www.fragrantica.com/perfume/benetton/hot-gold-15969.html,hot-gold,benetton,Italy,women,4.08,66,2012.0,"peach, red apple, bergamot","mimosa, rose, carambola (star fruit)","amber, sandalwood, musk","fruity, powdery, sweet, amber, woody","hot-gold by benetton. Accords: fruity, powdery, sweet, amber, woody. Top notes: peach, red apple, bergamot. Middle notes: mimosa, rose, carambola (star fruit). Base notes: amber, sandalwood, musk"
https://www.fragrantica.com/perfume/carthusia/terra-mia-46640.html,terra-mia,carthusia,Italy,unisex,4.08,648,2017.0,"neroli, pink pepper, bergamot","coffee, rose, hazelnut, orange blossom, jasmine","vanilla, amberwood, ambroxan, musk","coffee, woody, amber, rose, nutty","terra-mia by carthusia. Accords: coffee, woody, amber, rose, nutty. Top notes: neroli, pink pepper, bergamot. Middle notes: coffee, rose, hazelnut, orange blossom, jasmine. Base notes: vanilla, amberwood, ambroxan, musk"
https://www.fragrantica.com/perfume/clinique/clinique-happy-in-bloom-2011-10857.html,clinique-happy-in-bloom-2011,clinique,USA,women,4.08,95,2011.0,"fruity notes, green notes, plum, water notes","freesia, mimosa, lily-of-the-valley","woodsy notes, amber","fruity, green, floral, sweet, fresh","clinique-happy-in-bloom-2011 by clinique. Accords: fruity, green, floral, sweet, fresh. Top notes: fruity notes, green notes, plum, water notes. Middle notes: freesia, mimosa, lily-of-the-valley. Base notes: woodsy notes, amber"
https://www.fragrantica.com/perfume/enrique-iglesias/deeply-yours-for-him-31627.html,deeply-yours-for-him,enrique-iglesias,USA,men,4.08,40,2015.0,"melon, bergamot, black pepper","violet leaf, apple, ozonic notes","amber, vanilla, cashmeran","ozonic, aquatic, fruity, fresh spicy, fresh","deeply-yours-for-him by enrique-iglesias. Accords: ozonic, aquatic, fruity, fresh spicy, fresh. Top notes: melon, bergamot, black pepper. Middle notes: violet leaf, apple, ozonic notes. Base notes: amber, vanilla, cashmeran"
https://www.fragrantica.com/perfume/iceberg/iceberg-since-1974-for-him-51690.html,iceberg-since-1974-for-him,iceberg,Italy,men,4.08,53,2018.0,"dried fruits, guatemalan cardamom, bergamot","nutmeg, lavender","ambroxan, guaiac wood, patchouli","woody, fresh spicy, warm spicy, aromatic, fruity","iceberg-since-1974-for-him by iceberg. Accords: woody, fresh spicy, warm spicy, aromatic, fruity. Top notes: dried fruits, guatemalan cardamom, bergamot. Middle notes: nutmeg, lavender. Base notes: ambroxan, guaiac wood, patchouli"
https://www.fragrantica.com/perfume/lacoste-fragrances/booster-676.html,booster,lacoste-fragrances,France,men,4.08,460,1996.0,"eucalyptus, peppermint, grapefruit, orange","basil, lavender, galbanum, chili pepper, nutmeg","vetiver, sandalwood, cedar","aromatic, woody, green, fresh spicy, citrus","booster by lacoste-fragrances. Accords: aromatic, woody, green, fresh spicy, citrus. Top notes: eucalyptus, peppermint, grapefruit, orange. Middle notes: basil, lavender, galbanum, chili pepper, nutmeg. Base notes: vetiver, sandalwood, cedar"
https://www.fragrantica.com/perfume/pierre-cardin/emotion-for-men-2596.html,emotion-for-men,pierre-cardin,France,men,4.08,63,2006.0,"juniper berries, bergamot, mandarin orange, grapefruit","ginger, anise","cloves, sandalwood, vetiver","warm spicy, citrus, woody, aromatic, fresh spicy","emotion-for-men by pierre-cardin. Accords: warm spicy, citrus, woody, aromatic, fresh spicy. Top notes: juniper berries, bergamot, mandarin orange, grapefruit. Middle notes: ginger, anise. Base notes: cloves, sandalwood, vetiver"
https://www.fragrantica.com/perfume/selena-gomez/selena-gomez-eau-de-parfum-14879.html,selena-gomez-eau-de-parfum,selena-gomez,USA,women,4.08,973,2012.0,"pineapple, raspberry, peach, orange","blackberry, freesia, musk","dark chocolate, vanilla, coconut, amber","fruity, sweet, tropical, vanilla, chocolate","selena-gomez-eau-de-parfum by selena-gomez. Accords: fruity, sweet, tropical, vanilla, chocolate. Top notes: pineapple, raspberry, peach, orange. Middle notes: blackberry, freesia, musk. Base notes: dark chocolate, vanilla, coconut, amber"
https://www.fragrantica.com/perfume/vince-camuto/terra-extreme-62726.html,terra-extreme,vince-camuto,USA,men,4.08,95,2020.0,"cinnamon, mandarin orange, grapefruit, sicilian bergamot","rum, orange blossom, geranium","vanilla, tonka bean, ambroxan, sandalwood, benzoin","vanilla, amber, citrus, warm spicy, woody","terra-extreme by vince-camuto. Accords: vanilla, amber, citrus, warm spicy, woody. Top notes: cinnamon, mandarin orange, grapefruit, sicilian bergamot. Middle notes: rum, orange blossom, geranium. Base notes: vanilla, tonka bean, ambroxan, sandalwood, benzoin"
https://www.fragrantica.com/perfume/x-ray/delirium-15161.html,delirium,x-ray,USA,women,4.08,26,2012.0,"pear, bergamot, petitgrain, orange, pink pepper","gardenia, tuberose, jasmine, lily, carnation, holly, rose, geranium","vanilla, tonka bean, sandalwood, benzoin, musk","white floral, vanilla, sweet, fruity, citrus","delirium by x-ray. Accords: white floral, vanilla, sweet, fruity, citrus. Top notes: pear, bergamot, petitgrain, orange, pink pepper. Middle notes: gardenia, tuberose, jasmine, lily, carnation, holly, rose, geranium. Base notes: vanilla, tonka bean, sandalwood, benzoin, musk"
https://www.fragrantica.com/perfume/victorio-lucchino/no-5-jazmim-exotico-40568.html,no-5-jazmim-exotico,victorio-lucchino,Spain,women,4.08,83,2016.0,"bergamot, pomelo, black pepper, cassis","rose, jasmine, freesia","patchouli, praline, amber","citrus, rose, floral, fresh spicy, sweet","no-5-jazmim-exotico by victorio-lucchino. Accords: citrus, rose, floral, fresh spicy, sweet. Top notes: bergamot, pomelo, black pepper, cassis. Middle notes: rose, jasmine, freesia. Base notes: patchouli, praline, amber"
https://www.fragrantica.com/perfume/rosendo-mateu-olfactive-expressions/no-1-bergamot-tea-leaves-sandal-wood-34434.html,no-1-bergamot-tea-leaves-sandal-wood,rosendo-mateu-olfactive-expressions,Spain,unisex,4.08,50,2015.0,"calabrian bergamot, green mandarin, lime peel, rosemary, thyme, sage, lavender","green tea, bergamot, neroli, jasmine, bitter orange blossom, cardamom, lily-of-the-valley, green pepper, smoke, woody notes","sandalwood, white musk, iris","citrus, aromatic, fresh spicy, green, white floral","no-1-bergamot-tea-leaves-sandal-wood by rosendo-mateu-olfactive-expressions. Accords: citrus, aromatic, fresh spicy, green, white floral. Top notes: calabrian bergamot, green mandarin, lime peel, rosemary, thyme, sage, lavender. Middle notes: green tea, bergamot, neroli, jasmine, bitter orange blossom, cardamom, lily-of-the-valley, green pepper, smoke, woody notes. Base notes: sandalwood, white musk, iris"
https://www.fragrantica.com/perfume/rosendo-mateu-olfactive-expressions/no-3-neroli-iris-white-musk-34436.html,no-3-neroli-iris-white-musk,rosendo-mateu-olfactive-expressions,Spain,unisex,4.08,39,2015.0,"italian iris, tunisian neroli, calabrian bergamot","iris, jasmine, damask rose","white musk, cashmere wood, tonka bean, sandalwood, vanilla, amber, vetiver","powdery, musky, woody, amber, iris","no-3-neroli-iris-white-musk by rosendo-mateu-olfactive-expressions. Accords: powdery, musky, woody, amber, iris. Top notes: italian iris, tunisian neroli, calabrian bergamot. Middle notes: iris, jasmine, damask rose. Base notes: white musk, cashmere wood, tonka bean, sandalwood, vanilla, amber, vetiver"
https://www.fragrantica.com/perfume/acca-kappa/white-moss-eau-de-parfum-29423.html,white-moss-eau-de-parfum,acca-kappa,Italy,unisex,4.08,156,,"juniper, lemon, citruses, bergamot","lavender, aldehydes, woodsy notes, cardamom","musk, moss, cedar, amber","woody, aromatic, citrus, musky, fresh spicy","white-moss-eau-de-parfum by acca-kappa. Accords: woody, aromatic, citrus, musky, fresh spicy. Top notes: juniper, lemon, citruses, bergamot. Middle notes: lavender, aldehydes, woodsy notes, cardamom. Base notes: musk, moss, cedar, amber"
https://www.fragrantica.com/perfume/acqua-dell-elba/essenza-di-un-isola-smeraldo-40415.html,essenza-di-un-isola-smeraldo,acqua-dell-elba,Italy,women,4.08,36,,"magnolia, cedar, labdanum, gardenia, mandarin orange","lemon, bergamot, ozonic notes, geranium","juniper, boxwood, mastic or lentisque","citrus, aromatic, woody, fresh spicy, floral","essenza-di-un-isola-smeraldo by acqua-dell-elba. Accords: citrus, aromatic, woody, fresh spicy, floral. Top notes: magnolia, cedar, labdanum, gardenia, mandarin orange. Middle notes: lemon, bergamot, ozonic notes, geranium. Base notes: juniper, boxwood, mastic or lentisque"
https://www.fragrantica.com/perfume/acqua-di-portofino/sail-17036.html,sail,acqua-di-portofino,Italy,unisex,4.08,148,2012.0,"watery notes, eucalyptus","geranium, thyme, jasmine","white musk, patchouli","aromatic, aquatic, woody, fresh spicy, camphor","sail by acqua-di-portofino. Accords: aromatic, aquatic, woody, fresh spicy, camphor. Top notes: watery notes, eucalyptus. Middle notes: geranium, thyme, jasmine. Base notes: white musk, patchouli"
https://www.fragrantica.com/perfume/agent-provocateur/lace-noir-51327.html,lace-noir,agent-provocateur,UK,women,4.08,443,2018.0,"pink pepper, bergamot","rose, tuberose, jasmine, coconut","patchouli, tonka bean, vanilla","vanilla, patchouli, sweet, rose, soft spicy","lace-noir by agent-provocateur. Accords: vanilla, patchouli, sweet, rose, soft spicy. Top notes: pink pepper, bergamot. Middle notes: rose, tuberose, jasmine, coconut. Base notes: patchouli, tonka bean, vanilla"
https://www.fragrantica.com/perfume/al-wataniah/thahaani-78248.html,thahaani,al-wataniah,UAE,unisex,4.08,50,2022.0,"peach, rose, osmanthus, peony, violet leaves, aldehydes","tuberose, orange blossom, heliotrope, rose, plum","amber, sandalwood, musk, oakmoss","white floral, fruity, floral, powdery, tuberose","thahaani by al-wataniah. Accords: white floral, fruity, floral, powdery, tuberose. Top notes: peach, rose, osmanthus, peony, violet leaves, aldehydes. Middle notes: tuberose, orange blossom, heliotrope, rose, plum. Base notes: amber, sandalwood, musk, oakmoss"
https://www.fragrantica.com/perfume/alexandria-fragrances/china-affair-51999.html,china-affair,alexandria-fragrances,USA,unisex,4.08,50,2018.0,"citruses, bitter orange, neroli","patchouli, rose, jasmine, orris","benzoin, white chocolate, incense, woody notes, amber, musk, olibanum","amber, woody, warm spicy, citrus, patchouli","china-affair by alexandria-fragrances. Accords: amber, woody, warm spicy, citrus, patchouli. Top notes: citruses, bitter orange, neroli. Middle notes: patchouli, rose, jasmine, orris. Base notes: benzoin, white chocolate, incense, woody notes, amber, musk, olibanum"
https://www.fragrantica.com/perfume/alexandria-fragrances/dubai-lifestyle-47712.html,dubai-lifestyle,alexandria-fragrances,USA,unisex,4.08,48,2017.0,"chamomile, lemon, tagetes, sage, saffron","rose, magnolia, jasmine","agarwood (oud), patchouli, rum","floral, herbal, aromatic, warm spicy, citrus","dubai-lifestyle by alexandria-fragrances. Accords: floral, herbal, aromatic, warm spicy, citrus. Top notes: chamomile, lemon, tagetes, sage, saffron. Middle notes: rose, magnolia, jasmine. Base notes: agarwood (oud), patchouli, rum"
https://www.fragrantica.com/perfume/alexandria-fragrances/invidia-47876.html,invidia,alexandria-fragrances,USA,unisex,4.08,38,2017.0,"ginger, palisander rosewood, lavender, pepper, coriander, mandarin orange","jasmine, rose","sandalowood, cedar","woody, warm spicy, aromatic, fresh spicy, lavender","invidia by alexandria-fragrances. Accords: woody, warm spicy, aromatic, fresh spicy, lavender. Top notes: ginger, palisander rosewood, lavender, pepper, coriander, mandarin orange. Middle notes: jasmine, rose. Base notes: sandalowood, cedar"
https://www.fragrantica.com/perfume/atelier-cologne/trefle-pur-9423.html,trefle-pur,atelier-cologne,USA,unisex,4.08,806,2011.0,"bitter orange, basil, cardamom","clover, tunisian neroli, violet leaf","moss, musk, patchouli","green, citrus, floral, fresh spicy, aromatic","trefle-pur by atelier-cologne. Accords: green, citrus, floral, fresh spicy, aromatic. Top notes: bitter orange, basil, cardamom. Middle notes: clover, tunisian neroli, violet leaf. Base notes: moss, musk, patchouli"
https://www.fragrantica.com/perfume/atelier-cologne/clementine-california-42249.html,clementine-california,atelier-cologne,USA,unisex,4.08,2715,2016.0,"clementine, mandarin orange, juniper berry","basil, star anise, pepper","cypress, haitian vetiver, sandalwood","citrus, aromatic, woody, fresh spicy, sweet","clementine-california by atelier-cologne. Accords: citrus, aromatic, woody, fresh spicy, sweet. Top notes: clementine, mandarin orange, juniper berry. Middle notes: basil, star anise, pepper. Base notes: cypress, haitian vetiver, sandalwood"
https://www.fragrantica.com/perfume/beaufort-london/coeur-de-noir-33795.html,coeur-de-noir,beaufort-london,UK,unisex,4.08,662,2015.0,"ink, rum, ginger","leather, vanilla","birch, tobacco, cedar","leather, woody, smoky, aromatic, tobacco","coeur-de-noir by beaufort-london. Accords: leather, woody, smoky, aromatic, tobacco. Top notes: ink, rum, ginger. Middle notes: leather, vanilla. Base notes: birch, tobacco, cedar"
https://www.fragrantica.com/perfume/beaufort-london/terror-magnificence-57012.html,terror-magnificence,beaufort-london,UK,unisex,4.08,336,2019.0,"birch tar, black pepper, saffron","incense, tobacco, papyrus","haitian vetiver, myrrh, labdanum, benzoin, pebbles","amber, leather, warm spicy, woody, smoky","terror-magnificence by beaufort-london. Accords: amber, leather, warm spicy, woody, smoky. Top notes: birch tar, black pepper, saffron. Middle notes: incense, tobacco, papyrus. Base notes: haitian vetiver, myrrh, labdanum, benzoin, pebbles"
https://www.fragrantica.com/perfume/benefit/something-about-sofia-6164.html,something-about-sofia,benefit,USA,women,4.08,269,2009.0,"mango, freesia","lily, peony, jasmine sambac","caramel, vanilla, musk","floral, white floral, sweet, caramel, tropical","something-about-sofia by benefit. Accords: floral, white floral, sweet, caramel, tropical. Top notes: mango, freesia. Middle notes: lily, peony, jasmine sambac. Base notes: caramel, vanilla, musk"
https://www.fragrantica.com/perfume/boadicea-the-victorious/solar-59928.html,solar,boadicea-the-victorious,UK,unisex,4.08,37,2020.0,"cassis, peach, bergamot","magnolia, egyptian jasmine, lily-of-the-valley, rose de mai","musk, cashmere wood, patchouli, sandalwood, amber, vanilla","woody, fruity, floral, aromatic, musky","solar by boadicea-the-victorious. Accords: woody, fruity, floral, aromatic, musky. Top notes: cassis, peach, bergamot. Middle notes: magnolia, egyptian jasmine, lily-of-the-valley, rose de mai. Base notes: musk, cashmere wood, patchouli, sandalwood, amber, vanilla"
https://www.fragrantica.com/perfume/bon-parfumeur/302-amber-iris-sandalwood-51005.html,302-amber-iris-sandalwood,bon-parfumeur,France,unisex,4.08,168,2017.0,"red berries, geranium","incense, vanilla, iris","amber, sandalwood, musk","amber, powdery, woody, warm spicy, balsamic","302-amber-iris-sandalwood by bon-parfumeur. Accords: amber, powdery, woody, warm spicy, balsamic. Top notes: red berries, geranium. Middle notes: incense, vanilla, iris. Base notes: amber, sandalwood, musk"
https://www.fragrantica.com/perfume/borntostandout/drunk-lovers-81882.html,drunk-lovers,borntostandout,South Korea,unisex,4.08,144,2023.0,"cognac, red berries, juniper, grapefruit, bergamot, lemon","pepper, ginger, cypress, clary sage","vanilla, sandalwood, amber, virginian cedar, musk, benzoin, vetiver, cardamom, patchouli, cinnamon","woody, warm spicy, aromatic, fresh spicy, citrus","drunk-lovers by borntostandout. Accords: woody, warm spicy, aromatic, fresh spicy, citrus. Top notes: cognac, red berries, juniper, grapefruit, bergamot, lemon. Middle notes: pepper, ginger, cypress, clary sage. Base notes: vanilla, sandalwood, amber, virginian cedar, musk, benzoin, vetiver, cardamom, patchouli, cinnamon"
https://www.fragrantica.com/perfume/bugatti-fashion/bugatti-bella-donna-eau-de-parfum-81842.html,bugatti-bella-donna-eau-de-parfum,bugatti-fashion,Germany,women,4.08,75,2023.0,"pear, pink pepper, peach","gardenia, rose, jasmine","powdery notes, musk, cedar","powdery, white floral, fruity, musky, rose","bugatti-bella-donna-eau-de-parfum by bugatti-fashion. Accords: powdery, white floral, fruity, musky, rose. Top notes: pear, pink pepper, peach. Middle notes: gardenia, rose, jasmine. Base notes: powdery notes, musk, cedar"
https://www.fragrantica.com/perfume/caswell-massey/orchid-eau-de-parfum-81890.html,orchid-eau-de-parfum,caswell-massey,USA,women,4.08,26,2023.0,"nashi pear, bergamot","freesia, orchid, floral notes","musk, vanilla","floral, powdery, musky, sweet","orchid-eau-de-parfum by caswell-massey. Accords: floral, powdery, musky, sweet. Top notes: nashi pear, bergamot. Middle notes: freesia, orchid, floral notes. Base notes: musk, vanilla"
https://www.fragrantica.com/perfume/caswell-massey/greenbriar-8512.html,greenbriar,caswell-massey,USA,men,4.08,39,,"artemisia, bergamot, grapefruit, lemon","lavender, thyme, sage","vetiver, sandalwood, amber","aromatic, herbal, citrus, fresh spicy, woody","greenbriar by caswell-massey. Accords: aromatic, herbal, citrus, fresh spicy, woody. Top notes: artemisia, bergamot, grapefruit, lemon. Middle notes: lavender, thyme, sage. Base notes: vetiver, sandalwood, amber"
https://www.fragrantica.com/perfume/caswell-massey/number-six-8516.html,number-six,caswell-massey,USA,men,4.08,64,2018.0,"bergamot, rosemary, neroli","amber, clove, dried rose","white musk, lavender","citrus, green, fresh spicy, aromatic, white floral","number-six by caswell-massey. Accords: citrus, green, fresh spicy, aromatic, white floral. Top notes: bergamot, rosemary, neroli. Middle notes: amber, clove, dried rose. Base notes: white musk, lavender"
https://www.fragrantica.com/perfume/chantecaille/darby-rose-55287.html,darby-rose,chantecaille,USA,women,4.08,39,2019.0,"cassis, lemon, raspberry","bulgarian rose, magnolia, osmanthus","ambrette (musk mallow), patchouli, sandalwood","floral, fruity, rose, citrus, aromatic","darby-rose by chantecaille. Accords: floral, fruity, rose, citrus, aromatic. Top notes: cassis, lemon, raspberry. Middle notes: bulgarian rose, magnolia, osmanthus. Base notes: ambrette (musk mallow), patchouli, sandalwood"
https://www.fragrantica.com/perfume/chantecaille/tiare-4021.html,tiare,chantecaille,USA,women,4.08,119,1997.0,"lily-of-the-valley, cyclamen, bergamot","tahitian tiare flower, orchid, jasmine, red rose, ylang-ylang","musk, heliotrope, vanilla","white floral, floral, fresh, sweet, powdery","tiare by chantecaille. Accords: white floral, floral, fresh, sweet, powdery. Top notes: lily-of-the-valley, cyclamen, bergamot. Middle notes: tahitian tiare flower, orchid, jasmine, red rose, ylang-ylang. Base notes: musk, heliotrope, vanilla"
https://www.fragrantica.com/perfume/chris-collins/lost-in-paradise-75895.html,lost-in-paradise,chris-collins,USA,unisex,4.08,92,2022.0,"ylang-ylang, coconut water","peach, wild orchid, bamboo","musk, sea notes, driftwood, salt","yellow floral, sweet, woody, musky, marine","lost-in-paradise by chris-collins. Accords: yellow floral, sweet, woody, musky, marine. Top notes: ylang-ylang, coconut water. Middle notes: peach, wild orchid, bamboo. Base notes: musk, sea notes, driftwood, salt"
https://www.fragrantica.com/perfume/christian-audigier/christian-audigier-for-her-7240.html,christian-audigier-for-her,christian-audigier,USA,women,4.08,294,2009.0,"blackberry, pomegranate, tangerine","orchid, coconut, magnolia","amber, sandalwood, woodsy notes","fruity, woody, sweet, floral, citrus","christian-audigier-for-her by christian-audigier. Accords: fruity, woody, sweet, floral, citrus. Top notes: blackberry, pomegranate, tangerine. Middle notes: orchid, coconut, magnolia. Base notes: amber, sandalwood, woodsy notes"
https://www.fragrantica.com/perfume/comptoir-sud-pacifique/souffle-des-indes-13298.html,souffle-des-indes,comptoir-sud-pacifique,France,unisex,4.08,110,2011.0,"kumquat, mandarin orange, bergamot","cardamom, black currant, jasmine","vanille, benzoin, amber, teak wood, musk","citrus, vanilla, amber, warm spicy, aromatic","souffle-des-indes by comptoir-sud-pacifique. Accords: citrus, vanilla, amber, warm spicy, aromatic. Top notes: kumquat, mandarin orange, bergamot. Middle notes: cardamom, black currant, jasmine. Base notes: vanille, benzoin, amber, teak wood, musk"
https://www.fragrantica.com/perfume/costume-national/secret-woods-70753.html,secret-woods,costume-national,Italy,men,4.08,351,2021.0,"juniper berries, grapefruit, bergamot","styrax, saffron, nutmeg","leather, haitian vetiver, sandalwood, patchouli","woody, aromatic, leather, fresh spicy, warm spicy","secret-woods by costume-national. Accords: woody, aromatic, leather, fresh spicy, warm spicy. Top notes: juniper berries, grapefruit, bergamot. Middle notes: styrax, saffron, nutmeg. Base notes: leather, haitian vetiver, sandalwood, patchouli"
https://www.fragrantica.com/perfume/adopt-parfums/fleur-de-reglisse-23467.html,fleur-de-reglisse,adopt-parfums,France,women,4.08,26,,star anise,"violet, rose","vanilla, patchouli","powdery, anis, soft spicy, violet, floral","fleur-de-reglisse by adopt-parfums. Accords: powdery, anis, soft spicy, violet, floral. Top notes: star anise. Middle notes: violet, rose. Base notes: vanilla, patchouli"
https://www.fragrantica.com/perfume/affinessence/combava-cedrat-77684.html,combava-cedrat,affinessence,France,unisex,4.08,38,2022.0,kaffir lime,"lime, mint","cardamom, woodsy notes","citrus, warm spicy, aromatic, green, woody","combava-cedrat by affinessence. Accords: citrus, warm spicy, aromatic, green, woody. Top notes: kaffir lime. Middle notes: lime, mint. Base notes: cardamom, woodsy notes"
